# Swift-BAT daily average light curve for 1A 0535+262                   
# Generated Wed Jul 14 11:05:52 UTC 2021
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      54578      -0.00067328     0.00093555   2008         113     0.00080073    -0.00002356      0   10872.00000000  6217.07812500 10872.00000000
      54579      -0.00406192     0.00493017   2008         114     0.00421928    -0.00014217      0     448.00000000   276.25000000   320.00000000
      54580       0.00037365     0.00227643   2008         115     0.00194897     0.00001308      0    2672.00000000  1299.12500000  2672.00000000
      54581      -0.00348458     0.00301422   2008         116     0.00257856    -0.00012196      0    1344.00000000   759.25000000  1344.00000000
      54582       0.00265229     0.00278619   2008         117     0.00238411     0.00009283      0    1464.00000000   840.87500000  1336.00000000
      54583      -0.00147582     0.00206663   2008         118     0.00176882    -0.00005165      0    4952.00000000  1414.67187500  4952.00000000
      54584       0.00068761     0.00287453   2008         119     0.00246098     0.00002407      0    4328.00000000  1039.64850748  4328.00000000
      54585      -0.00002690     0.00173227   2008         120     0.00148311    -0.00000094      0    5312.00000000  1905.27148819  4032.00000000
      54586      -0.00139194     0.00165538   2008         121     0.00141666    -0.00004872      0    6256.00000000  2165.00000000  6256.00000000
      54587      -0.00387798     0.00247695   2008         122     0.00211749    -0.00013573      0    2144.00000000   859.18750000  2144.00000000
      54588       0.00459289     0.00514870   2008         123     0.00440599     0.00016075      0    1936.00000000   388.31250000  1936.00000000
      54589       0.02667250     0.01407957   2008         124     0.01202790     0.00093354      0      64.00000000    39.00000000    64.00000000
      54590       0.01254320     0.01229840   2008         125     0.01052274     0.00043901      0      64.00000000    47.50000000    64.00000000
      54591       0.00169032     0.00647181   2008         126     0.00554070     0.00005916      0     128.00000000   118.00000000   128.00000000
      54592      -0.00176967     0.00409911   2008         127     0.00350911    -0.00006194      0     576.00000000   472.50000000   576.00000000
      54593      -0.02846071     0.02954992   2008         128     0.02528521    -0.00099612      3      64.00000000    12.62500000    64.00000000
      54594      -0.00254232     0.01319008   2008         129     0.01129262    -0.00008898      3     128.00000000    47.00000000   128.00000000
      54595      -0.00103290     0.00860338   2008         130     0.00736584    -0.00003615      0     552.00000000    95.95312500   552.00000000
      54596      -0.01915774     0.00760313   2008         131     0.00648417    -0.00067052      0     384.00000000   139.50000000     0.00000000
      54597       0.00042979     0.00099862   2008         132     0.00085489     0.00001504      0    5608.00000000  4447.37500000    64.00000000
      54598       0.00185848     0.00150200   2008         133     0.00128475     0.00006505      0    2304.00000000  1881.00000000     0.00000000
      54600      -0.00388303     0.00447862   2008         135     0.00383267    -0.00013591      0     440.00000000   208.18750000   440.00000000
      54602      -0.00493603     0.00485268   2008         137     0.00415206    -0.00017276      0     832.00000000   206.37500000   832.00000000
      54603      -0.00044963     0.00235103   2008         138     0.00201282    -0.00001574      0    2496.00000000  1501.50000000     0.00000000
      54604       0.00255357     0.00069994   2008         139     0.00059436     0.00008938      0   27352.00000000 16439.93750000   496.00000000
      54605       0.00043164     0.00147887   2008         140     0.00126609     0.00001511      0    3968.00000000  2271.50000000  3968.00000000
      54606       0.00467126     0.00187869   2008         141     0.00160237     0.00016349      0    4856.00000000  1654.53125000  4856.00000000
      54612       0.04106843     0.00781920   2008         147     0.00658043     0.00143739      0     328.00000000   144.78125000   328.00000000
      54615       0.02320713     0.00796137   2008         150     0.00678067     0.00081225      0     448.00000000   117.25000000     0.00000000
      54616       0.01709529     0.00164084   2008         151     0.00130810     0.00059833      0    7896.00000000  2647.43750000     0.00000000
      54617       0.01415911     0.00154858   2008         152     0.00125612     0.00049557      0    8920.00000000  2884.18750000     0.00000000
      54618       0.01162662     0.00876721   2008         153     0.00749808     0.00040693      0     512.00000000   107.00000000     0.00000000
      54619      -0.00131951     0.00414404   2008         154     0.00354776    -0.00004618      0    1680.00000000   342.57812500     0.00000000
      54643      -0.00057315     0.00452103   2008         178     0.00387070    -0.00002006      0    2200.00000000   321.84375000     0.00000000
      54645       0.00491025     0.00246191   2008         180     0.00210266     0.00017186      0    6472.00000000  1278.75000000     0.00000000
      54646       0.00537721     0.01175473   2008         181     0.01006269     0.00018820      3     448.00000000    56.37500000     0.00000000
      54647       0.00926810     0.01059600   2008         182     0.00906767     0.00032438      0     488.00000000    63.28125000     0.00000000
      54649       0.00026894     0.00284608   2008         184     0.00243670     0.00000941      0    5312.00000000   788.00000000     0.00000000
      54650      -0.01536422     0.01377548   2008         185     0.01178509    -0.00053775      3     128.00000000    34.00000000     0.00000000
      54651       0.00359200     0.01307292   2008         186     0.01119205     0.00012572      3     328.00000000    87.12500000     0.00000000
      54653       0.02615036     0.01757841   2008         188     0.01502959     0.00091526      0     128.00000000    18.50000000     0.00000000
      54654       0.00100883     0.00546379   2008         189     0.00467781     0.00003531      0    1480.00000000   228.21875000     0.00000000
      54665      -0.00007000     0.00087190   2008         200     0.00074649    -0.00000245      0   15616.00000000  8252.53125000     0.00000000
      54666      -0.00010916     0.00088648   2008         201     0.00075896    -0.00000382      0   14160.00000000  7586.18750000     0.00000000
      54667       0.00381387     0.00235704   2008         202     0.00201477     0.00013349      0    4080.00000000  1307.81250000     0.00000000
      54668      -0.00015282     0.00103097   2008         203     0.00088266    -0.00000535      0    5768.00000000  4941.87500000     0.00000000
      54669       0.00154840     0.00097015   2008         204     0.00082931     0.00005419      0    9416.00000000  6448.50000000     0.00000000
      54670       0.00141046     0.00085571   2008         205     0.00073141     0.00004937      0    7832.00000000  6909.87500000     0.00000000
      54671       0.00005439     0.00117387   2008         206     0.00100502     0.00000190      0    4192.00000000  3561.75000000     0.00000000
      54672       0.00111251     0.00075249   2008         207     0.00064340     0.00003894      0    8784.00000000  8302.75000000     0.00000000
      54673       0.00082084     0.00115082   2008         208     0.00098498     0.00002873      0    6600.00000000  4218.31250000     0.00000000
      54674       0.00109852     0.00083051   2008         209     0.00071029     0.00003845      0    7496.00000000  6976.56250000     0.00000000
      54675       0.00470010     0.00382035   2008         210     0.00326781     0.00016450      0     448.00000000   336.00000000     0.00000000
      54676       0.00122395     0.00454509   2008         211     0.00389117     0.00004284      0    1496.00000000   346.65625000     0.00000000
      54677      -0.00010949     0.00086768   2008         212     0.00074287    -0.00000383      0    7624.00000000  6856.00000000     0.00000000
      54678       0.00168518     0.00121121   2008         213     0.00103576     0.00005898      0    4904.00000000  3644.62500000     0.00000000
      54679       0.00005049     0.00084133   2008         214     0.00072031     0.00000177      0    7664.00000000  7590.12500000     0.00000000
      54680      -0.00043265     0.00083890   2008         215     0.00071812    -0.00001514      0    8736.00000000  8090.12500000     0.00000000
      54681      -0.00141341     0.00119728   2008         216     0.00102419    -0.00004947      0    5960.00000000  4647.25000000     0.00000000
      54682       0.00029215     0.00095949   2008         217     0.00082143     0.00001023      0   10056.00000000  6672.96875000     0.00000000
      54683      -0.00187738     0.00267679   2008         218     0.00229108    -0.00006571      0    2688.00000000  1423.75000000     0.00000000
      54684       0.00223056     0.00122270   2008         219     0.00104470     0.00007807      0    9688.00000000  5130.06250000     0.00000000
